User_ID,Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Policy_Start_Day,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Region_Code,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Broker_ID,Employer_ID,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Broker_Agency_Type,Deductible_Tier,Acquisition_Channel,Payment_Schedule,Employment_Status,Estimated_Annual_Income,Days_Since_Quote,Policy_Start_Month,Purchased_Coverage_Bundle
USR_000124,0,2015,41,4,2,0,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,29097.92,230,February,2
USR_000125,0,2016,30,19,0,4,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,55927.25,107,November,2
USR_000126,0,2016,40,1,0,1,2,2.0,0,PRT,1,0,1,0,,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,32414.52,14,February,7
USR_000127,0,2017,5,3,0,1,2,0.0,0,PRT,0,0,0,0,,,0,0,2,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,26895.09,26,June,7
USR_000128,0,2015,41,5,1,5,2,0.0,0,ESP,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Unemployed,28303.12,0,February,2
USR_000129,0,2016,12,15,0,1,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35706.28,1,July,2
USR_000130,0,2017,12,24,0,2,3,0.0,0,HUN,0,0,0,1,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,54565.44,78,July,4
USR_000131,0,2017,3,21,0,1,2,0.0,0,ESP,1,0,1,0,6.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,13537.57,0,May,2
USR_000132,0,2017,10,8,0,3,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38845.69,75,July,4
USR_000133,0,2015,53,31,0,3,1,0.0,0,FRA,0,0,0,0,104.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,23660.63,46,April,2
USR_000134,1,2016,33,7,2,5,2,0.0,0,ESP,0,0,0,4,240.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,79030.47,80,December,4
USR_000135,1,2015,31,1,0,1,2,0.0,0,PRT,0,0,0,1,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,83680.81,10,December,4
USR_000136,0,2016,18,29,0,2,2,0.0,0,PRT,0,0,0,0,29.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,39285.09,7,August,2
USR_000137,0,2015,30,25,2,6,2,0.0,0,CHE,0,0,0,0,36.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,39498.26,51,November,4
USR_000138,0,2017,1,7,2,1,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24418.66,7,May,2
USR_000139,0,2017,14,4,0,5,2,0.0,0,BRA,0,0,0,0,7.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,39216.72,76,August,4
USR_000140,0,2016,43,17,1,4,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,50297.78,0,February,2
USR_000141,0,2017,18,5,2,2,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48105.36,153,September,4
USR_000142,1,2016,28,9,1,1,3,0.0,0,GBR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,55571.16,45,November,4
USR_000143,1,2017,27,2,2,0,2,1.0,0,PRT,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,42275.78,36,November,4
USR_000144,0,2016,43,19,1,4,2,0.0,0,DEU,0,0,0,2,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,42787.64,95,February,4
USR_000145,0,2017,5,2,0,3,2,0.0,0,KOR,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,13587.62,0,June,4
USR_000146,0,2017,12,19,1,0,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,36009.92,0,July,2
USR_000147,0,2016,8,18,0,3,2,0.0,0,FRA,0,0,0,0,28.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,27785.38,2,June,2
USR_000148,0,2015,39,24,2,4,1,0.0,0,PRT,0,0,0,2,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,64233.1,0,January,2
USR_000149,1,2016,42,12,0,1,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38695.22,110,February,2
USR_000150,1,2016,18,27,0,2,2,0.0,0,PRT,0,0,0,0,8.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38081.84,53,August,2
USR_000151,0,2015,33,15,2,4,2,0.0,0,PRT,0,0,0,0,,,0,1,1,National_Corporate,Tier_3_Low_Ded,Direct_Website,Monthly_EFT,Self_Employed,90656.12,27,December,4
USR_000152,0,2016,14,28,2,5,2,0.0,0,FRA,0,0,0,0,8.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24976.36,51,July,2
USR_000153,0,2015,50,7,1,2,2,0.0,0,FRA,0,0,0,1,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,15411.11,16,April,2
USR_000154,0,2016,35,23,2,8,2,0.0,0,GBR,0,0,0,0,40.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Contractor,32562.42,222,December,3
USR_000155,0,2016,19,2,1,1,2,0.0,0,PRT,0,0,0,1,85.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,28712.25,5,September,2
USR_000156,0,2017,10,6,1,1,1,0.0,0,ISR,0,0,0,1,37.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,25621.9,146,July,3
USR_000157,1,2015,29,12,2,4,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24858.5,65,November,2
USR_000158,0,2017,23,9,1,2,2,0.0,0,GBR,0,0,0,1,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Employed_FullTime,41126.05,241,October,4
USR_000159,0,2016,16,11,1,2,1,0.0,0,PRT,0,0,0,0,27.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,26576.91,85,August,2
USR_000160,0,2015,48,27,0,2,1,0.0,0,ESP,0,0,0,0,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,21191.07,9,March,2
USR_000161,1,2016,32,3,0,4,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,84766.2,63,December,2
USR_000162,0,2017,31,31,1,4,2,0.0,0,SWE,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,72926.35,8,November,4
USR_000163,1,2015,53,30,0,3,2,0.0,0,PRT,0,1,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Contractor,41704.53,82,April,2
USR_000164,1,2017,29,17,1,1,1,0.0,0,AUS,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31069.73,256,November,2
USR_000165,1,2017,31,30,2,2,3,0.0,0,POL,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,51091.25,313,November,4
USR_000166,0,2017,21,23,0,2,2,0.0,0,GBR,0,0,0,0,240.0,,0,1,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,29697.15,200,September,2
USR_000167,0,2016,30,18,1,3,2,1.0,0,PRT,0,0,0,1,196.0,,0,0,2,National_Corporate,Tier_2_Mid_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,54418.01,152,November,2
USR_000168,1,2017,29,17,1,2,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,28771.17,150,November,2
USR_000169,0,2017,30,23,2,4,2,0.0,0,CHE,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,69961.7,118,November,4
USR_000170,1,2017,17,28,1,2,1,0.0,0,GBR,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35147.44,309,August,2
USR_000171,0,2017,15,9,1,0,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32622.27,13,August,2
USR_000172,0,2016,17,22,1,2,2,0.0,0,IRL,0,0,0,1,138.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,33944.65,46,August,2
USR_000173,1,2017,22,30,0,2,2,0.0,0,GBR,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30499.54,88,September,4
USR_000174,0,2017,5,31,0,4,3,0.0,0,ESP,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,37053.13,116,May,4
USR_000175,0,2017,16,18,0,2,2,0.0,0,USA,0,0,0,1,,,0,0,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,30935.53,0,August,2
USR_000176,1,2015,41,8,0,2,2,0.0,0,PRT,0,1,0,0,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Annual_Upfront,Contractor,24052.38,363,February,2
USR_000177,0,2016,34,16,2,6,2,0.0,0,ESP,0,0,0,2,250.0,,0,1,1,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,96050.13,141,December,3
USR_000178,0,2016,19,4,0,4,2,0.0,0,CHE,0,0,0,3,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,43943.46,95,September,4
USR_000179,0,2015,52,26,0,1,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,17156.36,10,April,2
USR_000180,0,2016,44,25,0,4,2,0.0,0,FRA,0,0,0,0,8.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35718.09,79,February,4
USR_000181,0,2017,23,6,0,3,2,0.0,0,IRL,0,0,0,1,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,22358.07,306,October,2
USR_000182,1,2015,39,24,0,3,2,0.0,0,PRT,0,1,0,0,14.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,56978.63,6,January,2
USR_000183,0,2016,36,1,0,2,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,59996.18,20,January,2
USR_000184,0,2016,15,3,2,0,2,0.0,0,GBR,0,0,0,0,,,0,0,0,National_Corporate,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Employed_FullTime,21853.54,0,August,2
USR_000185,0,2017,6,6,1,5,2,0.0,0,FRA,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,29689.71,36,June,2
USR_000186,0,2015,53,31,0,2,2,0.0,0,RUS,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41669.99,0,April,4
USR_000187,1,2016,52,22,0,2,3,1.0,0,GBR,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,33346.45,150,April,5
USR_000188,0,2016,45,3,0,3,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30510.4,111,March,2
USR_000189,0,2015,43,21,0,1,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,34393.68,30,February,2
USR_000190,1,2016,6,5,0,2,2,0.0,0,ESP,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,21098.07,26,June,2
USR_000191,1,2015,53,31,0,1,3,0.0,0,PRT,0,0,0,1,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45866.43,87,April,5
USR_000192,0,2017,31,1,0,3,2,0.0,0,CYP,0,0,0,0,138.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,27588.49,226,December,2
USR_000193,0,2015,34,17,1,1,2,0.0,0,PRT,0,0,1,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,53618.98,90,December,4
USR_000194,0,2017,7,15,0,4,1,0.0,0,ESP,0,0,0,0,,242.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,25722.74,70,June,2
USR_000195,1,2016,47,13,2,4,2,0.0,0,PRT,0,0,0,0,262.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,24259.33,10,March,2
USR_000196,0,2016,43,17,1,1,2,0.0,0,USA,0,0,0,0,306.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,12899.64,0,February,2
USR_000197,0,2016,45,3,4,8,2,0.0,0,PRT,0,0,0,0,8.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48003.61,0,March,2
USR_000198,1,2016,39,18,2,1,2,0.0,0,MYS,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40854.98,9,January,2
USR_000199,1,2017,29,22,2,5,2,2.0,0,SWE,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,104766.4,142,November,1
USR_000200,0,2016,23,2,0,3,3,0.0,0,GBR,0,0,0,1,11.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32699.03,205,October,2
USR_000201,1,2017,31,3,0,2,2,0.0,0,PHL,0,0,0,3,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,61189.39,20,December,2
USR_000202,0,2016,26,21,4,10,2,1.0,0,IRL,0,0,0,1,314.0,,0,0,3,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,31766.35,161,October,3
USR_000203,0,2017,26,30,2,4,2,2.0,0,ROU,0,0,0,3,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,49283.75,114,October,4
USR_000204,1,2016,51,17,2,2,1,0.0,0,GBR,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,14681.14,0,April,2
USR_000205,1,2015,44,26,1,1,2,0.0,0,PRT,0,1,0,0,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Annual_Upfront,Contractor,18696.18,370,February,2
USR_000206,1,2017,19,10,2,5,1,0.0,0,AGO,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,63884.46,1,September,4
USR_000207,0,2015,48,24,0,3,1,0.0,0,ESP,0,0,0,0,6.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,9305.85,7,March,2
USR_000208,0,2015,39,23,0,3,2,0.0,0,PRT,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,42817.74,0,January,2
USR_000209,0,2017,26,1,2,5,2,2.0,0,PRT,0,0,0,1,250.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,71840.28,184,November,1
USR_000210,0,2016,8,19,0,1,1,0.0,0,PRT,0,0,0,0,,67.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Self_Employed,26020.02,16,June,2
USR_000211,0,2015,33,15,1,1,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,74600.43,38,December,3
USR_000212,0,2017,21,27,2,1,1,1.0,0,USA,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,49722.97,7,September,3
USR_000213,0,2016,45,31,1,3,2,0.0,0,IRL,0,0,0,0,241.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,16919.22,43,February,3
USR_000214,0,2016,28,8,1,2,2,0.0,0,CN,0,0,0,0,9.0,,0,1,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,57950.34,0,November,2
USR_000215,0,2016,19,2,1,2,2,0.0,0,BOL,0,0,0,0,15.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,42736.87,14,September,2
USR_000216,1,2015,36,1,2,5,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40991.0,19,January,2
USR_000217,0,2017,32,12,2,1,2,0.0,0,USA,0,0,0,0,449.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,39820.38,145,December,2
USR_000218,0,2016,40,28,0,4,2,0.0,0,GBR,0,0,0,1,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,39470.74,313,January,4
USR_000219,1,2017,6,10,2,2,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,28500.18,38,June,2
USR_000220,1,2016,40,29,0,2,2,2.0,0,NOR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,77223.17,20,January,7
USR_000221,0,2017,11,16,4,10,1,0.0,0,FRA,0,0,0,1,464.0,,0,0,0,National_Corporate,,Local_Broker,Monthly_EFT,Employed_FullTime,18217.61,58,July,2
USR_000222,0,2017,20,15,3,7,2,0.0,0,GBR,0,0,0,0,243.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,17732.03,108,September,4
USR_000223,0,2016,33,11,2,5,2,0.0,0,GBR,0,0,0,0,132.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,25442.81,155,December,2
USR_000224,0,2015,33,15,2,5,2,0.0,0,IRL,0,0,0,0,156.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,33459.86,80,December,2
USR_000225,0,2015,39,21,1,2,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Contractor,49196.9,0,January,2
USR_000226,1,2016,41,3,1,3,2,0.0,0,PRT,0,0,0,0,31.0,,24,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Annual_Upfront,Employed_FullTime,36422.46,268,February,2
USR_000227,0,2016,47,19,1,1,2,0.0,0,BEL,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35473.73,4,March,2
USR_000228,0,2015,52,26,4,6,2,1.0,0,CHE,0,0,0,1,11.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40808.13,60,April,2
USR_000229,1,2017,13,26,2,4,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38155.73,187,July,4
USR_000230,1,2017,29,17,1,1,2,0.0,0,USA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,51538.49,146,November,4
USR_000231,0,2016,44,26,0,3,1,1.0,0,FRA,0,0,0,2,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,46047.28,114,February,4
USR_000232,0,2016,9,27,0,1,2,0.0,0,ESP,0,0,0,0,7.0,,0,1,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31692.69,7,June,2
USR_000233,0,2016,15,3,2,0,2,0.0,0,BEL,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,27377.38,13,August,4
USR_000234,0,2016,37,5,1,2,2,0.0,0,GBR,0,0,0,2,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41943.27,225,January,4
USR_000235,0,2017,13,31,3,7,2,0.0,0,FIN,0,0,0,0,250.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,25849.8,18,July,2
USR_000236,0,2015,47,16,1,3,1,0.0,0,NLD,0,0,0,0,7.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27687.05,0,March,2
USR_000237,0,2015,32,6,0,1,2,0.0,0,USA,0,0,0,0,,9.0,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30152.97,2,December,2
USR_000238,0,2017,32,11,2,5,2,0.0,0,PRT,0,0,0,0,,,0,1,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,77296.27,101,December,2
USR_000239,0,2017,20,20,2,5,2,0.0,0,NOR,0,0,0,0,242.0,,0,0,2,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,67715.42,76,September,7
USR_000240,0,2016,53,25,1,0,2,0.0,0,PRT,0,0,0,1,,,0,0,2,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,25451.14,2,April,3
USR_000241,1,2016,36,30,0,4,2,0.0,0,PRT,0,0,0,0,250.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,83191.65,45,December,3
USR_000242,0,2016,14,28,1,3,2,1.0,0,SVK,0,0,0,0,16.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,41065.82,90,July,4
USR_000243,0,2017,14,4,2,5,2,0.0,0,IRL,0,0,0,1,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,64456.32,4,August,1
USR_000244,1,2017,19,12,1,2,1,0.0,0,PRT,0,0,0,0,8.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48808.38,69,September,2
USR_000245,0,2017,32,6,2,2,2,2.0,0,GBR,0,0,0,0,241.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,83343.14,42,December,1
USR_000246,1,2016,34,15,1,0,2,0.0,0,FRA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30501.62,217,December,2
USR_000247,1,2017,34,23,2,5,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,55963.1,133,December,4
USR_000248,0,2016,38,13,0,3,1,0.0,0,ESP,0,0,0,0,281.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,39575.61,49,January,4
USR_000249,1,2017,27,2,4,10,2,0.0,0,PRT,0,0,0,0,531.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,41485.66,52,November,4
USR_000250,0,2016,41,3,1,1,2,0.0,0,PRT,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,57006.74,0,February,2
